customer_id,gender,is_senior_citizen,partner,dependents,partner_dependents,phone_service,internet_service,has_phone_and_internet,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,avg charges,Check,Start Date,is_female,has_churned,has_phone,has_internet,Contract Type,Phone Service,Internet Service,service_type
4526-RMTLL,Male,0,Yes,Yes,3,2,1,TRUE,2,Credit card (automatic),76.15,645.80,No,8,80.73,FALSE,20201127,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
4526-ZJJTM,Female,1,Yes,No,1,1,2,TRUE,0,Bank transfer (automatic),88.40,"2,191.15",No,24,91.30,FALSE,20190727,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4529-CKBCL,Female,0,No,No,0,1,2,TRUE,0,Electronic check,80.20,146.05,Yes,1,146.05,FALSE,20210627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4530-NDRKU,Female,0,Yes,Yes,3,1,0,FALSE,1,Electronic check,19.05,761.85,No,39,19.53,FALSE,20180427,TRUE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
4531-AUZNK,Female,0,Yes,Yes,3,2,2,TRUE,1,Mailed check,95.15,"5,000.05",No,52,96.15,FALSE,20170327,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
4534-WGCIR,Female,0,Yes,Yes,3,2,0,FALSE,2,Credit card (automatic),25.15,"1,509.90",No,60,25.17,FALSE,20160727,TRUE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
4536-PLEQY,Male,0,Yes,No,1,1,2,TRUE,0,Credit card (automatic),85.05,999.80,No,11,90.89,FALSE,20200827,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4537-CIBHB,Female,0,Yes,Yes,3,1,0,FALSE,1,Mailed check,20.25,172.35,No,8,21.54,FALSE,20201127,TRUE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
4537-DKTAL,Female,0,No,No,0,1,1,TRUE,0,Electronic check,45.55,84.40,No,1,84.40,FALSE,20210627,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
4538-WNTMJ,Female,0,Yes,Yes,3,2,0,FALSE,1,Mailed check,24.95,"1,165.90",No,46,25.35,FALSE,20170927,TRUE,FALSE,TRUE,FALSE,1 Year,Two or More Lines,No Internet Service,Phone Only
4541-RMRLG,Male,0,No,No,0,1,0,FALSE,0,Electronic check,19.25,112.30,Yes,5,22.46,FALSE,20210227,FALSE,TRUE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
4544-RXFMG,Male,0,Yes,Yes,3,1,1,TRUE,1,Mailed check,43.45,345.50,No,7,49.36,FALSE,20201227,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
4546-FOKWR,Female,0,No,No,0,2,2,TRUE,0,Credit card (automatic),74.75,"1,129.35",No,15,75.29,FALSE,20200427,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4547-FZJWE,Male,0,Yes,Yes,3,1,1,TRUE,1,Credit card (automatic),59.45,"3,157.00",No,53,59.57,FALSE,20170227,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
4547-KQRTM,Female,0,No,No,0,2,2,TRUE,0,Bank transfer (automatic),80.05,830.70,Yes,10,83.07,FALSE,20200927,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4547-LYTDD,Female,0,No,No,0,2,2,TRUE,0,Electronic check,72.65,"1,194.30",Yes,16,74.64,FALSE,20200327,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4548-SDBKE,Female,0,No,No,0,2,2,TRUE,0,Electronic check,85.20,474.80,Yes,5,94.96,FALSE,20210227,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4549-ZDQYY,Female,0,No,No,0,1,1,TRUE,1,Credit card (automatic),57.95,"3,042.25",No,52,58.50,FALSE,20170327,TRUE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
4550-EVXNY,Female,0,No,Yes,2,1,2,TRUE,0,Electronic check,69.65,69.65,Yes,1,69.65,TRUE,20210627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4550-VBOFE,Male,1,Yes,No,1,2,2,TRUE,0,Electronic check,102.95,"7,101.50",Yes,68,104.43,FALSE,20151127,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4553-DVPZG,Female,0,Yes,No,1,2,2,TRUE,0,Electronic check,101.35,"6,164.70",No,60,102.75,FALSE,20160727,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4554-YGZIH,Male,1,Yes,No,1,2,2,TRUE,0,Credit card (automatic),90.05,"4,547.25",Yes,50,90.95,FALSE,20170527,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4558-CGYCZ,Male,0,No,No,0,1,0,FALSE,0,Mailed check,19.75,78.30,No,3,26.10,FALSE,20210427,FALSE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
4558-FANTW,Female,0,Yes,Yes,3,1,2,TRUE,0,Electronic check,91.85,"1,574.45",Yes,17,92.61,FALSE,20200227,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4559-UWIHT,Male,0,Yes,No,1,2,2,TRUE,0,Electronic check,82.65,"1,185.00",No,14,84.64,FALSE,20200527,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4560-WQAQW,Female,0,No,No,0,2,1,TRUE,1,Bank transfer (automatic),68.70,"4,070.95",No,59,69.00,FALSE,20160827,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,DSL,Phone & Internet
4565-EVZMJ,Female,0,No,No,0,1,1,TRUE,1,Mailed check,58.90,"2,813.05",No,47,59.85,FALSE,20170827,TRUE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
4565-NLZBV,Female,0,Yes,No,1,2,0,FALSE,2,Bank transfer (automatic),24.65,"1,710.15",No,69,24.78,FALSE,20151027,TRUE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
4566-GOLUK,Male,0,Yes,Yes,3,2,2,TRUE,0,Bank transfer (automatic),107.35,"5,118.95",Yes,47,108.91,FALSE,20170827,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4566-NECEV,Male,0,No,No,0,2,2,TRUE,0,Electronic check,96.55,500.10,No,5,100.02,FALSE,20210227,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4566-QVRRW,Female,0,Yes,No,1,1,1,TRUE,0,Electronic check,44.05,483.70,Yes,10,48.37,FALSE,20200927,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
4567-AKPIA,Female,0,Yes,Yes,3,2,2,TRUE,1,Bank transfer (automatic),109.10,"4,454.25",No,40,111.36,FALSE,20180327,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
4568-KNYWR,Male,0,No,No,0,1,1,TRUE,2,Credit card (automatic),63.25,"3,342.45",No,52,64.28,FALSE,20170327,FALSE,FALSE,TRUE,TRUE,2 Year,One Line,DSL,Phone & Internet
4568-TTZRT,Male,0,No,No,0,1,0,FALSE,0,Mailed check,20.40,181.80,No,8,22.73,FALSE,20201127,FALSE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
4570-QHXHL,Female,0,No,No,0,1,1,TRUE,0,Electronic check,43.75,405.70,No,9,45.08,FALSE,20201027,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
4572-DVCGN,Female,0,No,No,0,1,2,TRUE,0,Bank transfer (automatic),80.25,846.00,Yes,10,84.60,FALSE,20200927,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4573-JKNAE,Male,0,No,Yes,2,1,0,FALSE,2,Bank transfer (automatic),19.35,212.30,No,10,21.23,FALSE,20200927,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
4576-CSAJH,Male,0,No,No,0,1,1,TRUE,1,Credit card (automatic),55.15,"1,193.05",Yes,21,56.81,FALSE,20191027,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
4578-PHJYZ,Male,0,Yes,Yes,3,1,1,TRUE,1,Electronic check,68.75,"3,482.85",No,50,69.66,FALSE,20170527,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
4580-TMHJU,Female,0,Yes,Yes,3,1,1,TRUE,0,Electronic check,56.15,"2,499.30",Yes,44,56.80,FALSE,20171127,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
4581-LNWUM,Female,0,No,No,0,0,1,FALSE,0,Electronic check,49.15,649.40,No,13,49.95,FALSE,20200627,TRUE,FALSE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
4581-SSPWD,Female,0,No,No,0,2,2,TRUE,0,Electronic check,75.80,246.30,Yes,3,82.10,FALSE,20210427,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4583-PARNH,Male,1,Yes,No,1,1,2,TRUE,0,Electronic check,91.55,"1,540.05",No,16,96.25,FALSE,20200327,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4584-LBNMK,Male,1,Yes,No,1,2,0,FALSE,1,Credit card (automatic),24.70,"1,174.35",No,47,24.99,FALSE,20170827,FALSE,FALSE,TRUE,FALSE,1 Year,Two or More Lines,No Internet Service,Phone Only
4585-HETAI,Female,0,Yes,Yes,3,1,2,TRUE,0,Electronic check,73.75,325.45,Yes,4,81.36,FALSE,20210327,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4587-NUKOX,Female,0,No,No,0,1,2,TRUE,0,Electronic check,79.10,246.50,Yes,3,82.17,FALSE,20210427,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4587-VVTOX,Female,0,Yes,No,1,2,2,TRUE,0,Electronic check,105.30,545.20,Yes,5,109.04,FALSE,20210227,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4588-YBNIB,Female,0,No,No,0,1,0,FALSE,0,Mailed check,19.60,19.60,Yes,1,19.60,TRUE,20210627,TRUE,TRUE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
4589-IUAJB,Male,0,Yes,No,1,2,0,FALSE,2,Bank transfer (automatic),24.25,"1,724.15",No,71,24.28,FALSE,20150827,FALSE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
4592-IWTJI,Female,0,Yes,Yes,3,0,1,FALSE,0,Credit card (automatic),29.70,91.70,Yes,3,30.57,FALSE,20210427,TRUE,TRUE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
4597-ELFTS,Male,0,No,No,0,2,0,FALSE,1,Electronic check,24.90,"1,334.00",Yes,53,25.17,FALSE,20170227,FALSE,TRUE,TRUE,FALSE,1 Year,Two or More Lines,No Internet Service,Phone Only
4597-NUCQV,Male,1,No,No,0,2,2,TRUE,0,Electronic check,101.25,"2,440.15",Yes,24,101.67,FALSE,20190727,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4598-XLKNJ,Female,1,Yes,No,1,1,2,TRUE,0,Electronic check,98.50,"2,514.50",Yes,25,100.58,FALSE,20190627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4598-ZADCK,Female,0,No,No,0,0,1,FALSE,1,Electronic check,53.60,"2,879.20",No,53,54.32,FALSE,20170227,TRUE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
4603-JANFB,Male,0,No,No,0,1,2,TRUE,0,Electronic check,69.85,69.85,Yes,1,69.85,TRUE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4607-CHPCA,Male,0,Yes,Yes,3,1,2,TRUE,1,Electronic check,90.40,"2,178.60",Yes,24,90.78,FALSE,20190727,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,Fiber Optic,Phone & Internet
4608-LCIMN,Male,0,Yes,Yes,3,1,1,TRUE,0,Bank transfer (automatic),44.65,369.15,No,8,46.14,FALSE,20201127,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
4609-KNNWG,Female,0,Yes,Yes,3,1,0,FALSE,2,Mailed check,19.90,550.10,No,27,20.37,FALSE,20190427,TRUE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
4611-ANLQC,Female,0,Yes,No,1,0,1,FALSE,1,Electronic check,50.05,"2,911.50",No,58,50.20,FALSE,20160927,TRUE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
4612-SSVHJ,Female,1,No,No,0,1,2,TRUE,0,Electronic check,81.45,"1,671.60",No,20,83.58,FALSE,20191127,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4612-THJBS,Female,1,No,No,0,2,2,TRUE,1,Bank transfer (automatic),104.75,"5,510.65",Yes,52,105.97,FALSE,20170327,TRUE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
4614-NUVZD,Female,0,No,No,0,1,2,TRUE,0,Electronic check,81.10,81.10,Yes,1,81.10,TRUE,20210627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4615-PIVVU,Female,0,No,No,0,1,1,TRUE,2,Credit card (automatic),66.50,"2,762.75",No,41,67.38,FALSE,20180227,TRUE,FALSE,TRUE,TRUE,2 Year,One Line,DSL,Phone & Internet
4616-EWBNJ,Female,0,No,No,0,1,0,FALSE,1,Bank transfer (automatic),20.10,318.60,No,15,21.24,FALSE,20200427,TRUE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
4616-ULAOA,Female,0,Yes,Yes,3,2,2,TRUE,2,Credit card (automatic),110.80,"7,245.90",No,65,111.48,FALSE,20160227,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
4619-EVPHY,Female,1,Yes,No,1,1,2,TRUE,1,Bank transfer (automatic),91.00,"1,859.50",No,20,92.98,FALSE,20191127,TRUE,FALSE,TRUE,TRUE,1 Year,One Line,Fiber Optic,Phone & Internet
4622-YNKIJ,Male,0,No,No,0,1,2,TRUE,2,Electronic check,88.95,"3,027.65",No,34,89.05,FALSE,20180927,FALSE,FALSE,TRUE,TRUE,2 Year,One Line,Fiber Optic,Phone & Internet
4623-ZKHLY,Male,0,Yes,No,1,1,0,FALSE,0,Bank transfer (automatic),20.45,471.55,No,23,20.50,FALSE,20190827,FALSE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
4625-EWPTF,Male,0,No,No,0,0,1,FALSE,0,Electronic check,30.45,226.45,Yes,7,32.35,FALSE,20201227,FALSE,TRUE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
4625-LAMOB,Male,0,No,No,0,1,0,FALSE,2,Credit card (automatic),20.40,905.55,No,44,20.58,FALSE,20171127,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
4625-XMOYM,Female,0,Yes,Yes,3,2,0,FALSE,2,Bank transfer (automatic),26.25,"1,988.05",No,75,26.51,FALSE,20150427,TRUE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
4626-GYCZP,Male,0,No,No,0,2,2,TRUE,0,Electronic check,93.85,635.60,Yes,6,105.93,FALSE,20210127,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4626-OZDTJ,Female,0,Yes,No,1,2,1,TRUE,1,Credit card (automatic),78.65,"3,950.85",No,50,79.02,FALSE,20170527,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,DSL,Phone & Internet
4627-MIHJH,Female,1,No,No,0,2,2,TRUE,2,Credit card (automatic),110.25,"7,467.55",No,67,111.46,FALSE,20151227,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
4628-CTTLA,Male,0,No,No,0,0,1,FALSE,0,Electronic check,39.30,"2,111.45",Yes,53,39.84,FALSE,20170227,FALSE,TRUE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
4628-WQCQQ,Male,0,No,Yes,2,1,2,TRUE,1,Electronic check,85.15,"3,030.60",Yes,35,86.59,FALSE,20180827,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,Fiber Optic,Phone & Internet
4629-NRXKX,Female,0,Yes,Yes,3,1,2,TRUE,0,Electronic check,70.40,147.15,Yes,2,73.58,FALSE,20210527,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4631-OACRM,Male,1,No,No,0,1,2,TRUE,0,Electronic check,79.40,"1,156.10",Yes,14,82.58,FALSE,20200527,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4632-PAOYU,Male,0,Yes,Yes,3,1,0,FALSE,1,Mailed check,19.95,433.50,No,21,20.64,FALSE,20191027,FALSE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
4632-XJMEX,Male,0,No,Yes,2,1,1,TRUE,1,Credit card (automatic),62.85,"3,419.50",No,54,63.32,FALSE,20170127,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
4633-MKHYU,Female,0,No,No,0,1,2,TRUE,0,Mailed check,88.40,788.60,No,8,98.58,FALSE,20201127,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4634-JLRJT,Female,0,No,No,0,1,0,FALSE,0,Mailed check,20.35,20.35,No,1,20.35,TRUE,20210627,TRUE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
4635-EJYPD,Male,0,Yes,Yes,3,1,0,FALSE,2,Mailed check,18.95,613.95,No,32,19.19,FALSE,20181127,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
4636-JGAAI,Male,0,Yes,No,1,2,2,TRUE,0,Mailed check,88.85,"3,000.25",No,33,90.92,FALSE,20181027,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4636-OLWOE,Male,0,No,Yes,2,1,1,TRUE,1,Electronic check,61.00,"3,283.05",No,53,61.94,FALSE,20170227,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
4636-QRJKY,Female,0,Yes,Yes,3,2,2,TRUE,0,Electronic check,80.50,502.85,Yes,6,83.81,FALSE,20210127,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4636-TVXVG,Male,0,Yes,Yes,3,1,0,FALSE,1,Bank transfer (automatic),19.95,"1,244.80",No,62,20.08,FALSE,20160527,FALSE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
4640-UHDOS,Female,0,Yes,Yes,3,1,1,TRUE,0,Electronic check,55.95,734.35,Yes,13,56.49,FALSE,20200627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
4641-FROLU,Female,0,Yes,Yes,3,1,0,FALSE,2,Mailed check,19.30,602.90,No,31,19.45,FALSE,20181227,TRUE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
4644-OBGFZ,Male,0,Yes,Yes,3,1,0,FALSE,1,Mailed check,19.50,"1,026.35",No,52,19.74,FALSE,20170327,FALSE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
4644-PIZRT,Male,0,Yes,Yes,3,2,1,TRUE,1,Bank transfer (automatic),70.35,"1,201.65",No,17,70.69,FALSE,20200227,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,DSL,Phone & Internet
4646-QZXTF,Female,0,Yes,No,1,1,1,TRUE,0,Bank transfer (automatic),81.25,580.10,No,7,82.87,FALSE,20201227,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
4647-MUZON,Female,0,Yes,No,1,1,2,TRUE,0,Credit card (automatic),95.95,"1,745.50",No,18,96.97,FALSE,20200127,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4647-XXZAM,Female,0,Yes,Yes,3,1,1,TRUE,0,Mailed check,45.50,285.20,No,6,47.53,FALSE,20210127,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
4648-YPBTM,Male,0,No,No,0,2,1,TRUE,2,Bank transfer (automatic),73.90,"3,958.25",No,53,74.68,FALSE,20170227,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
4652-NNHNY,Male,0,Yes,No,1,2,2,TRUE,0,Bank transfer (automatic),73.85,"1,284.20",Yes,17,75.54,FALSE,20200227,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4652-ODEVH,Male,0,Yes,Yes,3,2,0,FALSE,2,Mailed check,24.45,"1,088.25",No,44,24.73,FALSE,20171127,FALSE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
4654-DLAMQ,Female,1,Yes,No,1,1,2,TRUE,1,Bank transfer (automatic),97.00,"6,430.90",No,66,97.44,FALSE,20160127,TRUE,FALSE,TRUE,TRUE,1 Year,One Line,Fiber Optic,Phone & Internet
4654-GGUII,Female,0,No,No,0,0,1,FALSE,1,Mailed check,40.20,711.95,No,17,41.88,FALSE,20200227,TRUE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
4654-ULTTN,Male,0,Yes,No,1,2,1,TRUE,2,Credit card (automatic),74.80,"5,315.80",No,71,74.87,FALSE,20150827,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
4656-CAURT,Male,0,No,No,0,2,0,FALSE,2,Bank transfer (automatic),23.95,"1,713.10",No,71,24.13,FALSE,20150827,FALSE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
4657-FWVFY,Female,0,Yes,Yes,3,2,2,TRUE,0,Credit card (automatic),96.35,"3,915.40",No,40,97.89,FALSE,20180327,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4658-HCOHW,Female,0,Yes,Yes,3,1,2,TRUE,0,Electronic check,102.80,"2,110.15",Yes,20,105.51,FALSE,20191127,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4659-NZRUF,Female,0,No,No,0,2,2,TRUE,0,Electronic check,95.15,"1,789.25",Yes,18,99.40,FALSE,20200127,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
4660-IRIBM,Male,0,Yes,Yes,3,1,2,TRUE,0,Mailed check,87.90,"1,500.50",No,17,88.26,FALSE,20200227,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4661-NJEUX,Male,0,No,No,0,1,0,FALSE,0,Mailed check,20.05,20.05,No,1,20.05,TRUE,20210627,FALSE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
4662-EKDPQ,Male,0,No,No,0,2,1,TRUE,0,Bank transfer (automatic),62.05,118.30,Yes,1,118.30,FALSE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
4664-NJCMS,Female,0,Yes,No,1,0,1,FALSE,2,Bank transfer (automatic),59.55,"2,016.30",No,33,61.10,FALSE,20181027,TRUE,FALSE,FALSE,TRUE,2 Year,No Phone Service,DSL,Internet Only
4667-OHGKG,Male,0,No,No,0,1,0,FALSE,0,Mailed check,19.30,19.30,Yes,1,19.30,TRUE,20210627,FALSE,TRUE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
4667-QONEA,Female,1,Yes,Yes,3,1,1,TRUE,1,Credit card (automatic),74.85,"4,456.35",No,59,75.53,FALSE,20160827,TRUE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
4670-TABXH,Male,0,Yes,No,1,2,2,TRUE,2,Credit card (automatic),109.75,"7,758.90",No,70,110.84,FALSE,20150927,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
4671-LXRDQ,Male,0,No,No,0,1,1,TRUE,0,Mailed check,45.00,96.45,Yes,2,48.23,FALSE,20210527,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
4671-VJLCL,Female,0,No,No,0,2,1,TRUE,2,Credit card (automatic),79.85,"4,861.45",No,60,81.02,FALSE,20160727,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
4672-FOTSD,Male,0,No,No,0,2,1,TRUE,0,Electronic check,67.25,832.30,No,12,69.36,FALSE,20200727,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
4673-KKSLS,Female,0,No,No,0,1,2,TRUE,0,Electronic check,87.60,"2,724.25",No,31,87.88,FALSE,20181227,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
4674-HGNUA,Male,0,Yes,Yes,3,2,1,TRUE,2,Credit card (automatic),89.90,"6,457.15",No,71,90.95,FALSE,20150827,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
4676-MQUEA,Male,1,Yes,No,1,2,2,TRUE,1,Bank transfer (automatic),101.90,"5,265.50",No,51,103.25,FALSE,20170427,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
4676-WLUHT,Male,0,No,No,0,0,1,FALSE,2,Bank transfer (automatic),46.20,"2,431.95",No,52,46.77,FALSE,20170327,FALSE,FALSE,FALSE,TRUE,2 Year,No Phone Service,DSL,Internet Only
4678-DVQEO,Female,0,No,No,0,1,1,TRUE,0,Electronic check,52.20,52.20,Yes,1,52.20,TRUE,20210627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
4680-KUTAJ,Female,1,No,No,0,2,1,TRUE,0,Electronic check,55.60,580.80,No,10,58.08,FALSE,20200927,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
4682-BLBUC,Male,0,Yes,No,1,1,1,TRUE,1,Electronic check,70.95,"3,250.45",No,45,72.23,FALSE,20171027,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
